Symbol,Company Name,Security Type,IPO Year,IPO Start Date,IPO End Date,Listing Date,Issue Price (₹),Price Band Low (₹),Price Band High (₹),Face Value (₹),Lot Size (shares),Issue Size,Issue Type,Registrar,QIB Subscription (x),NII Subscription (x),RII Subscription (x),Employee Subscription (x),Total Subscription (x),QIB Shares Offered,NII Shares Offered,RII Shares Offered,Total Shares Offered,QIB Shares Bid For,NII Shares Bid For,RII Shares Bid For,Total Shares Bid For,Listing Day Close (₹),Listing Week Close (₹),Listing Day Gain (%),Listing Week Gain (%)
RBZJEWEL,RBZ Jewellers Limited,BE,2023,19-DEC-2023,21-DEC-2023,27-DEC-2023,100.0,95.0,100.0,10.0,,"Initial Public Offer of 1,00,00,000 Equity shares (Including Anchor allocation of 21,00,000 Equity Shares)",100% Book Building,Bigshare Services Private Limited,1.4420357142857143,3.3831,8.675357142857143,,5.383784810126582,1400000.0,3000000.0,3500000.0,7900000.0,2018850.0,10149300.0,4470900.0,42531900.0,105.0,127.55000305175781,5.0,27.55000305175781
MUFTI,Credo Brands Marketing Limited,EQ,2023,19-DEC-2023,21-DEC-2023,27-DEC-2023,280.0,266.0,280.0,2.0,,"Initial Public Offer of 19,634,960 Equity Shares (Including Anchor Allocation of 5,890,488 Equity Shares)",100% Book Building,Link Intime India Private Limited,53.01674895186952,22.915499361003707,10.26755673117163,,25.19188507204933,3926992.0,2945244.0,6872236.0,13744472.0,208196349.0,67491737.0,36695822.0,346249159.0,304.0008850097656,276.9796447753906,8.571744646344866,-1.0786982945033483
HAPPYFORGE,Happy Forging Limited,EQ,2023,19-DEC-2023,21-DEC-2023,27-DEC-2023,850.0,808.0,850.0,2.0,,"Initial Public Offer of Fresh issue size Up to Rs. 4,000 million and offer for sale up to 7,159,920 Equity Shares (Including Anchor allocation of 35,59,740 Equity shares)",100% Book Building,Link Intime India Private Limited,56.15786282207208,19.82209865553796,7.356934266272767,,23.541577875880133,2310430.0,1816563.0,4238646.0,8365639.0,129748811.0,36008091.0,19184823.0,196940342.0,1024.1324462890625,1000.5359497070312,20.486170151654413,17.71011173023897
EFORCE,Electro Force (India) Limited,SME,2023,19-DEC-2023,21-DEC-2023,27-DEC-2023,93.0,93.0,93.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26400.0,9138000.0,8298000.0,35706000.0,105.0,127.55000305175781,12.903225806451612,37.15054091586861
AZAD,Azad Engineering Limited,EQ,2023,20-DEC-2023,22-DEC-2023,28-DEC-2023,524.0,499.0,524.0,2.0,,"Initial public offer comprising Fresh Issue of up to Rs. 2,400 million and Offer for Sale of Rs. 5,000 million (Including Anchor allocation of 42,13,731 Equity Shares)",100% Book Building,KFin Technologies Limited (formerly known as Kfin Technologies Private Limited),75.45474521263492,39.3281200751299,12.806493423137956,3.090968063872256,35.79893121453208,2808852.0,2170108.0,5063585.0,10122705.0,211941212.0,85346268.0,47133240.0,362382020.0,677.5,666.7999877929688,29.293893129770993,27.251906067360448
INNOVACAP,Innova Captab Limited,EQ,2023,21-DEC-2023,26-DEC-2023,29-DEC-2023,448.0,426.0,448.0,10.0,,"Initial Public Offer of Fresh Issue Size of Equity Shares aggregating up to Rs. 3,200.00 million and Offer for Sale up to 5,580,357 Equity Shares.",100% Book Building,KFin Technologies Limited,41.29173937049608,25.024556793791675,8.772037126876787,,21.35801051111422,2531962.0,1963815.0,4582233.0,9078010.0,104549115.0,49143600.0,26405544.0,193888233.0,539.8013305664062,535.912841796875,20.491368430001394,19.623402186802455
SAIFL,Sameera Agro and Infra Limited,SME,2023,21-DEC-2023,27-DEC-2023,01-JAN-2024,180.0,180.0,180.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4800.0,2981600.0,2639200.0,9804800.0,171.0,139.35000610351562,-5.0,-22.58332994249132
TECHLABS,Trident Techlabs Limited,SME,2023,21-DEC-2023,26-DEC-2023,29-DEC-2023,35.0,33.0,35.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,94800000.0,567304000.0,498140000.0,2302100000.0,102.86495971679688,119.0358657836914,193.89988490513392,240.10247366768974
SUPREMEPWR,Supreme Power Equipment Limited,SME,2023,21-DEC-2023,26-DEC-2023,29-DEC-2023,65.0,61.0,65.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,111222000.0,460684000.0,405338000.0,1150594000.0,102.9000015258789,125.0,58.30769465519832,92.3076923076923
INDIFRA,Indifra Limited,SME,2023,21-DEC-2023,26-DEC-2023,29-DEC-2023,65.0,65.0,65.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4000.0,2504000.0,2424000.0,14890000.0,68.4000015258789,55.79999923706055,5.23077157827524,-14.15384732759916
AKANKSHA,Akanksha Power and Infrastructure Limited,SME,2023,27-DEC-2023,29-DEC-2023,03-JAN-2024,55.0,52.0,55.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,36504000.0,170140000.0,151332000.0,389968000.0,,,,
HRHNEXT,HRH Next Services Limited,SME,2023,27-DEC-2023,29-DEC-2023,03-JAN-2024,36.0,36.0,36.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2601000.0,82038000.0,72204000.0,164784000.0,43.04999923706055,52.25,19.583331214057075,45.13888888888889
KCEIL,Kay Cee Energy & Infra Limited,SME,2023,28-DEC-2023,02-JAN-2024,05-JAN-2024,54.0,51.0,54.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,71004000.0,704496000.0,627346000.0,2062998000.0,239.39999389648438,215.5500030517578,343.33332203052663,299.16667231807
KLL,Kaushalya Logistics Limited,SME,2023,29-DEC-2023,03-JAN-2024,08-JAN-2024,75.0,71.0,75.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90992000.0,590369600.0,519414400.0,1291233600.0,105.0,108.75,40.0,45.0
JYOTICNC,Jyoti CNC Automation Limited,EQ,2024,09-JAN-2024,11-JAN-2024,16-JAN-2024,331.0,315.0,331.0,2.0,,"Initial Public Offer of Rs. 10,000 million (Including Anchor Allocation 1,35,27,190 Equity Shares)",100% Book Building,Link Intime India Private Limited,13.72964925777132,15.561083093521765,9.941419494543691,4.44745778983116,13.453959339397336,9476190.0,4738095.0,3158730.0,17539681.0,130104765.0,73729890.0,44712045.0,235978155.0,434.20001220703125,420.75,31.178251422063823,27.114803625377643
IBLFL,IBL Finance Limited,SME,2024,09-JAN-2024,11-JAN-2024,16-JAN-2024,51.0,51.0,51.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,86000.0,31184000.0,27866000.0,105996000.0,58.79999923706055,67.75,15.29411615109911,32.84313725490196
APS,Australian Premium Solar (India) Limited,SME,2024,11-JAN-2024,15-JAN-2024,18-JAN-2024,54.0,51.0,54.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,105734000.0,573728000.0,496584000.0,1606352000.0,146.96841430664062,187.50970458984375,172.16373019748264,247.24019368489584
MEDIASSIST,Medi Assist Healthcare Services Limited,EQ,2024,15-JAN-2024,17-JAN-2024,23-JAN-2024,418.0,397.0,418.0,5.0,,"Initial Public Offer of Offer for sale up to 28,028,168 Equity Shares (Including Anchor Allocation of 84,08,449 Equity Shares)",100% Book Building,Link Intime India Private Limited,19.751572257482383,6.074962430659056,1.8002032445114655,,7.845185754189446,5605634.0,4204226.0,9809859.0,19619719.0,110720085.0,25540515.0,15422750.0,153920340.0,461.28515625,447.37005615234375,10.355300538277511,7.026329223048744
MAXPOSURE,Maxposure Limited,SME,2024,15-JAN-2024,17-JAN-2024,23-JAN-2024,33.0,31.0,33.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,185076000.0,1714292000.0,1514052000.0,4017580000.0,137.75,112.25,317.42424242424244,240.15151515151513
EPACK,EPACK Durable Limited,EQ,2024,19-JAN-2024,24-JAN-2024,30-JAN-2024,230.0,218.0,230.0,10.0,,"Initial Public Offer of Fresh Issue of Rs.4,000 million and Offer for sale up to 10,437,047 Equity Shares. (Including Anchor allocation of 8,348,504 Equity Shares)",100% Book Building,KFin Technologies Limited,10.224654368597218,14.173123389389769,3.537785912336346,,7.705775188880154,5584779.0,4317851.0,10074985.0,19977615.0,57102435.0,61197435.0,38753910.0,153943010.0,207.60000610351562,194.14999389648438,-9.739127781080164,-15.586959175441576
794CIFCL29,Cholamandalam Investment and Finance Company Limited,N0,2024,19-JAN-2024,25-JAN-2024,25-MAR-2026,,1000.0,1000.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
KONSTELEC,Konstelec Engineers Limited,SME,2024,19-JAN-2024,24-JAN-2024,30-JAN-2024,70.0,66.0,70.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,88536000.0,247124000.0,208330000.0,932636000.0,220.5,223.6999969482422,215.0,219.57142421177457
LAWSIKHO,Addictive Learning Technology Limited,SME,2024,19-JAN-2024,24-JAN-2024,30-JAN-2024,140.0,133.0,140.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,92321000.0,248563000.0,209320000.0,761769000.0,294.5,275.8500061035156,110.35714285714286,97.0357186453683
NOVAAGRI,Nova Agritech Limited,BE,2024,23-JAN-2024,25-JAN-2024,31-JAN-2024,41.0,39.0,41.0,2.0,,"Initial Public Offer of Fresh issue Up to [.] Equity Shares aggregating up to Rs 11,200.00 Lakhs and Offer for Sale upto 77,58,620 Equity Shares (Including anchor allocation of 1,05,22,220 Equity Shares)",100% Book Building,Bigshare Services Private Limited,31.233010950662173,92.94505459759928,42.489562183911566,,50.1734603210278,7176461.0,5471486.0,12766799.0,25414746.0,224142485.0,508547565.0,259531060.0,1275145750.0,57.75,70.05000305175781,40.853658536585364,70.8536659798971
DELAPLEX,Delaplex Limited,SME,2024,25-JAN-2024,30-JAN-2024,02-FEB-2024,192.0,186.0,192.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,41401800.0,114770400.0,92885400.0,283682400.0,321.2219543457031,300.3318786621094,67.30310122172037,56.42285346984863
DHTL,Docmode Health Technologies Limited,SME,2024,25-JAN-2024,30-JAN-2024,02-FEB-2024,79.0,79.0,79.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2097600.0,76531200.0,65179200.0,171516800.0,180.75,162.3000030517578,128.79746835443038,105.44304183766813
FONEBOX,Fonebox Retail Limited,SME,2024,25-JAN-2024,30-JAN-2024,02-FEB-2024,70.0,66.0,70.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,77114000.0,341260000.0,292420000.0,1278108000.0,210.0,189.10000610351562,200.0,170.1428658621652
BAWEJA,Baweja Studios Limited,SME,2024,29-JAN-2024,01-FEB-2024,06-FEB-2024,180.0,170.0,180.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,472000.0,2748000.0,2248800.0,12814400.0,173.85000610351562,141.60000610351562,-3.416663275824653,-21.333329942491318
MEGATHERM,Megatherm Induction Limited,SME,2024,29-JAN-2024,31-JAN-2024,05-FEB-2024,108.0,100.0,108.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99675600.0,218739600.0,185731200.0,651180000.0,207.89999389648438,252.60000610351562,92.49999434859664,133.88889454029226
BLSE,BLS E- Services Limited,EQ,2024,30-JAN-2024,01-FEB-2024,06-FEB-2024,135.0,129.0,135.0,10.0,,"Initial Public Offer of Fresh Issue of up to 2,30,30,000 Equity Shares of Rs 10 each aggregating up to Rs [.] lakhs (Including Anchor allocation of 93,27,096 Equity Shares)",100% Book Building,KFin Technologies Limited,57.03959149290931,153.93934867564047,136.9612158054711,,82.6049339614435,6218154.0,3109050.0,2072700.0,13702904.0,354680964.0,478605132.0,255919500.0,1131927480.0,362.8476867675781,333.1060791015625,168.77606427228008,146.7452437789352
ITALIANE,Italian Edibles Limited,SME,2024,02-FEB-2024,07-FEB-2024,12-FEB-2024,68.0,68.0,68.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20206000.0,309910000.0,245594000.0,554472000.0,57.578636169433594,53.83976364135742,-15.325535044950596,-20.82387699800379
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,EQ,2024,05-FEB-2024,07-FEB-2024,12-FEB-2024,155.0,147.0,155.0,1.0,,"Initial Public Offer of Fresh Issue of up to Rs. 6,000 million and offer for sale of up to Rs. 3,200 million (Including Anchor allocation of 2,64,19,354  Equity Shares)",100% Book Building,Link Intime India Private Limited,16.969742552915154,17.37601825772364,10.707674175620744,1.3913101913101913,15.64300090245347,18571428.0,9285714.0,6190476.0,34761903.0,315152352.0,161348736.0,91046688.0,543780480.0,202.9120330810547,193.3421173095703,30.91098908455141,24.736849877142138
RPTECH,Rashi Peripherals Limited,EQ,2024,07-FEB-2024,09-FEB-2024,14-FEB-2024,311.0,295.0,311.0,5.0,,"Initial Public Offer of up to Rs. 6,000 million (Including Anchor Allocation of 57,87,780 Equity Shares)",100% Book Building,Link Intime India Private Limited,59.31445529716829,26.357686780855683,5.449515743515796,,25.319818119868184,4067796.0,3050848.0,7118645.0,14237289.0,241279104.0,80413296.0,46663440.0,360485568.0,318.4692687988281,342.0448913574219,2.401694147533159,9.98228017923533
JSFB,Jana Small Finance Bank Limited,EQ,2024,07-FEB-2024,09-FEB-2024,14-FEB-2024,414.0,393.0,414.0,10.0,,"Initial Public Offer of Fresh issue Up to Rs 4620 million and Offer for Sale Up to 2,608,629 Equity Shares (Including Anchor allocation of 40,32,588 Equity Shares)",100% Book Building,KFin Technologies Limited,16.005315763751877,9.241222237173504,2.0748452915821667,0.6068975957101811,7.318705564217058,2762350.0,2103127.0,4907296.0,10116284.0,44212284.0,19435464.0,11417796.0,74038104.0,368.1499938964844,446.20001220703125,-11.074880701332276,7.777780726336051
CAPITALSFB,Capital Small Finance Bank Limited,EQ,2024,07-FEB-2024,09-FEB-2024,14-FEB-2024,468.0,445.0,468.0,10.0,,"Initial Public Offer of Fresh issue Up to Rs 4500 million and Offer for Sale upto 15,61,329 Equity Shares. (Including anchor allocation of 33,53,013 Equity Shares)",100% Book Building,Link Intime India Private Limited,3.240720735693313,1.7370109659667834,1.2750843104799046,,1.931801084840476,2310528.0,1751054.0,4085791.0,8147373.0,7487776.0,3041600.0,1429760.0,15739104.0,427.8092346191406,416.9419250488281,-8.587770380525507,-10.909845075036726
UGROD4,UGRO Capital Limited,DEBT,2024,08-FEB-2024,21-FEB-2024,28-APR-2025,1000.0,1000.0,1000.0,1000.0,,"The Company is proposing a public issue of up to 20,00,000 Secured, Rated, Listed, Redeemable, Non-Convertible Debentures of face value of Rs. 1,000 each (NCDs) for an amount up to Rs. 10,000 lakhs (Base Issue Size) with an option to retain over subscription up to Rs. 10,000 lakhs (Green Shoe Option), for an aggregate amount of up to Rs. 20,000 lakhs (Issue Size or Issue Limit).",,Link Intime India Private Ltd,,,,,0.0,,,,0.0,,,,0.0,,,,
POLYSIL,Polysil Irrigation Systems Limited,SME,2024,08-FEB-2024,13-FEB-2024,16-FEB-2024,54.0,54.0,54.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,18000.0,3400000.0,2956000.0,21214000.0,54.25,44.25,0.4629629629629629,-18.055555555555554
ALPEXSOLAR,Alpex Solar Limited,SME,2024,08-FEB-2024,12-FEB-2024,15-FEB-2024,115.0,109.0,115.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,174193200.0,464456400.0,399678000.0,1397041200.0,345.45001220703125,412.95001220703125,200.39131496263587,259.0869671365489
ENTERO,Entero Healthcare Solutions Limited,EQ,2024,09-FEB-2024,13-FEB-2024,16-FEB-2024,1258.0,1195.0,1258.0,10.0,,"Initial Public Offer of Fresh Issue of up to Rs. 10,000 million and offer for sale of up to 4,769,475 Equity Shares (Including Anchor allocation of 56,94,753 Equity Shares)",100% Book Building,Link Intime India Private Limited,1.3345375307012557,0.0933587472055876,0.7400979134294718,0.6816097055777481,0.878741556062153,3808069.0,1960609.0,1307073.0,7150100.0,5082011.0,183040.0,87725.0,6283090.0,1149.550048828125,1158.1500244140625,-8.620822827653022,-7.937199967085652
WTICAB,Wise Travel India Limited,SME,2024,12-FEB-2024,14-FEB-2024,19-FEB-2024,147.0,140.0,147.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127065000.0,336186000.0,280490000.0,691206000.0,204.75,211.6999969482422,39.285714285714285,44.01360336615115
VSTL,Vibhor Steel Tubes Limited,BE,2024,13-FEB-2024,15-FEB-2024,20-FEB-2024,151.0,141.0,151.0,10.0,,"Initial public offer aggregating upto Rs.7,216.96 Lakhs (Including anchor allocation portion of 14,24,907 Equity shares)",100% Book Building,KFin Technologies Limited,97.43313076630488,392.4601106388667,109.6657713552005,104.9409400221554,166.22427511068366,1017441.0,763023.0,1780386.0,3592445.0,99132462.0,299456091.0,159523254.0,597151566.0,446.25,363.54998779296875,195.5298013245033,140.76158131984687
INM,Interiors & More Limited,SME,2024,15-FEB-2024,20-FEB-2024,23-FEB-2024,227.0,216.0,227.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1243800.0,8111400.0,7667400.0,14232000.0,283.2523193359375,269.71417236328125,24.780757416712554,18.81681601906663
KTL,Kalahridhaan Trendz Limited,SME,2024,15-FEB-2024,20-FEB-2024,23-FEB-2024,10.0,45.0,45.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,30000.0,16155000.0,14829000.0,40779000.0,48.85797882080078,44.02153015136719,388.5797882080078,340.2153015136719
TCL,Thaai Casting Limited,SME,2024,15-FEB-2024,20-FEB-2024,23-FEB-2024,77.0,73.0,77.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,167080000.0,633160000.0,547972800.0,1520086400.0,195.14999389648438,194.14999389648438,153.44155051491478,152.14284921621348
ATMASTCO,Atmastco Limited,SME,2024,15-FEB-2024,20-FEB-2024,23-FEB-2024,77.0,77.0,77.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7136000.0,45478400.0,40334400.0,119916800.0,95.55000305175781,116.05000305175781,24.090913054230924,50.714289677607546
ESCONET,Esconet Technologies Limited,SME,2024,16-FEB-2024,20-FEB-2024,23-FEB-2024,84.0,80.0,84.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99350400.0,415593600.0,359276800.0,1133836800.0,275.5,248.0500030517578,227.97619047619045,195.29762268066406
ZENITHDRUG,Zenith Drugs Limited,SME,2024,19-FEB-2024,22-FEB-2024,27-FEB-2024,79.0,75.0,79.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,91697600.0,238635200.0,202411200.0,539814400.0,104.77312469482422,100.43871307373047,32.624208474461035,27.13761148573477
DEEM,Deem Roll-Tech Limited,SME,2024,20-FEB-2024,22-FEB-2024,27-FEB-2024,129.0,129.0,129.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,22237000.0,313845000.0,268616000.0,530486000.0,209.6999969482422,175.39999389648438,62.55813716917999,35.96898751665456
JUNIPER,Juniper Hotels Limited,EQ,2024,21-FEB-2024,23-FEB-2024,28-FEB-2024,360.0,342.0,360.0,10.0,,"Initial Public Offer aggregating up to Rs.18,000 million (including anchor investor portion of 2,25,00,000 Equity Shares)",100% Book Building,KFin Technologies Limited,1.749198231682702,0.3830197741887759,0.7060705200319884,,1.186944567359097,15789474.0,7894736.0,5263157.0,28947367.0,27618920.0,3023840.0,888240.0,34358920.0,401.5,444.1499938964844,11.527777777777779,23.37499830457899
GPTHEALTH,GPT Healthcare Limited,EQ,2024,22-FEB-2024,26-FEB-2024,29-FEB-2024,186.0,177.0,186.0,10.0,,"Initial Public issue comprising Fresh Issue aggregating up to Rs.400 million and Offer for Sale up to 26,082,786 Equity Shares (including anchor investor portion of 84,69,996 Equity Shares)",100% Book Building,Link Intime India Private Limited,5.495535062826476,6.576643819750607,1.0750658998322549,,3.5169665512289505,5646664.0,4234999.0,9881664.0,19763327.0,31031440.0,27852080.0,17025600.0,69506960.0,193.47496032714844,162.5787353515625,4.018795874810988,-12.59207776797715
SADHAV,Sadhav Shipping Limited,SME,2024,23-FEB-2024,27-FEB-2024,01-MAR-2024,95.0,95.0,95.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,40600800.0,312429600.0,263616000.0,485146800.0,141.75,180.8000030517578,49.21052631578947,90.31579268606086
NAVIFIN,Navi Finserv Limited,ND,2024,26-FEB-2024,07-MAR-2024,18-MAR-2024,1000.0,1000.0,1000.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
OWAIS,Owais Metal and Mineral Processing Limited,SME,2024,26-FEB-2024,28-FEB-2024,04-MAR-2024,87.0,83.0,87.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,83961600.0,227284800.0,191867200.0,732265600.0,262.1209411621094,269.3604736328125,201.2884381173671,209.60973980783044
EXICOM,Exicom Telesystems Limited,EQ,2024,27-FEB-2024,29-FEB-2024,05-MAR-2024,142.0,135.0,142.0,10.0,,"Initial Public Offer of Fresh issue aggregating up to Rs. 3,290 million and offer for sale Up to 7,042,200 Equity Shares(Including Anchor Allocation of 1,25,38,800  Equity shares)",100% Book Building,Link Intime India Private Limited,46.968952436420864,68.38463007767731,64.35416401375271,,55.5027947369172,10370540.0,4711800.0,3141200.0,18223540.0,487093400.0,322214700.0,173017900.0,1011457400.0,224.9499969482422,199.25,58.415490808621264,40.316901408450704
PLATIND,Platinum Industries Limited,BE,2024,27-FEB-2024,29-FEB-2024,05-MAR-2024,171.0,162.0,171.0,,,,,,51.91532876152414,47.407823139797614,18.491181952438208,,34.23759979769517,2752375.0,2064184.0,4816429.0,9632988.0,142890453.0,97858470.0,51240042.0,329810388.0,221.1999969482422,184.6999969482422,29.35672336154514,8.011694121779058
PURVFLEXI,Purv Flexipack Limited,SME,2024,27-FEB-2024,29-FEB-2024,05-MAR-2024,71.0,70.0,71.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,165622400.0,584096000.0,511993600.0,1604745600.0,247.0,222.35000610351562,247.88732394366195,213.1690226810079
BHINVIT,Bharat Highways InvIT,IV,2024,28-FEB-2024,01-MAR-2024,12-MAR-2024,100.0,98.0,100.0,,,"Initial Public offer aggregating upto Rs. 25,000 million (including sponsor allocation portion of 6,64,50,000 units and Anchor allocation portion of 8,25,97,350 units)",,KFin Technologies Limited,2.323429224329404,4.068394413121476,,,3.116595219234892,56188800.0,46824000.0,,103012800.0,130550700.0,190498500.0,92298000.0,321049200.0,,,,
MUKKA,Mukka Proteins Limited,BE,2024,29-FEB-2024,04-MAR-2024,07-MAR-2024,28.0,26.0,28.0,1.0,,"Initial Public Offer of upto 8,00,00,000 Equity Shares (Including Anchor portion of 2,39,99,565  of Equity Shares)",100% Book Building,Cameo Corporate Services Limited,72.18261159774718,117.08644416666668,34.66169464285714,,63.04447394024707,16000435.0,12000000.0,28000000.0,56000435.0,1154953185.0,1405037330.0,742849640.0,3530517965.0,42.25,36.400001525878906,50.89285714285714,30.000005449567524
MVKAGRO,M.V.K. Agro food product limited,SME,2024,29-FEB-2024,04-MAR-2024,07-MAR-2024,120.0,120.0,120.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,39600.0,10431600.0,9030000.0,44680800.0,82.94999694824219,67.5999984741211,-30.875002543131508,-43.66666793823242
RKSWAMY,R K Swamy Limited,EQ,2024,04-MAR-2024,06-MAR-2024,12-MAR-2024,288.0,270.0,288.0,5.0,,"Initial Public Offer of Fresh Issue of up to Rs. 1730 million and offer for sale of up to 87,00,000 Equity Shares (including anchor investor portion of 65,00,937 Equity Shares)",100% Book Building,KFin Technologies Limited (formerly known as KFin Technologies Private Limited),6.544293566228937,12.759814469821812,16.6176698609769,1.0520051782457995,9.756167476380872,4333959.0,2166979.0,1444652.0,8232946.0,28362700.0,27650250.0,14140250.0,80322000.0,258.2012939453125,267.24713134765625,-10.346772935655382,-7.205857170952691
VR,V R Infraspace Limited,SME,2024,04-MAR-2024,06-MAR-2024,12-MAR-2024,85.0,85.0,85.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12606400.0,84992000.0,76816000.0,207057600.0,87.31596374511719,92.6108627319336,2.7246632295496327,8.953956155215993
